game_id,season,week,season_type,date,neutral_site,conference_game,home_team,away_team,home_conference,away_conference,home_division,away_division,home_points,away_points,spread_home,n_books_spread,ml_home,ml_away,n_books_ml,dog,dog_team,fav_team,dog_conference,fav_conference,dog_line,dog_line_open,dog_spread_price,fav_spread_price,dog_ml,fav_ml,dog_source,dog_margin,dog_rest,fav_rest
400547958,2014,11,regular,2014-11-09,FALSE,TRUE,Michigan State,Ohio State,Big Ten,Big Ten,fbs,fbs,37,49,-4.0,28,-190.0,168.5,14,away,Ohio State,Michigan State,Big Ten,Big Ten,4.0,3.0,-105.0,-112.4,168.5,-190.0,spread,12.0,7,15
400547959,2014,14,regular,2014-11-29,FALSE,TRUE,Penn State,Michigan State,Big Ten,Big Ten,fbs,fbs,10,34,13.25,28,400.0,-500.0,13,home,Penn State,Michigan State,Big Ten,Big Ten,13.25,13.5,-109.5,-110.0,400.0,-500.0,spread,-24.0,7,7
400547960,2014,1,regular,2014-08-28,FALSE,FALSE,Minnesota,Eastern Illinois,Big Ten,OVC,fbs,fcs,42,20,-17.5,26,-1050.0,675.0,3,away,Eastern Illinois,Minnesota,OVC,Big Ten,17.5,33.5,-110.0,-110.0,675.0,-1050.0,spread,-22.0,,
400547961,2014,2,regular,2014-09-06,FALSE,FALSE,Minnesota,Middle Tennessee,Big Ten,Conference USA,fbs,fbs,35,24,-14.0,28,-550.0,430.0,12,away,Middle Tennessee,Minnesota,Conference USA,Big Ten,14.0,17.0,-110.0,-110.0,430.0,-550.0,spread,-11.0,7,9
400547962,2014,4,regular,2014-09-20,FALSE,FALSE,Minnesota,San José State,Big Ten,Mountain West,fbs,fbs,24,7,-7.5,28,-290.0,246.0,14,away,San José State,Minnesota,Mountain West,Big Ten,7.5,8.5,-110.0,-110.0,246.0,-290.0,spread,-17.0,14,7
400547963,2014,7,regular,2014-10-11,FALSE,TRUE,Minnesota,Northwestern,Big Ten,Big Ten,fbs,fbs,24,17,-4.0,28,-180.0,159.5,14,away,Northwestern,Minnesota,Big Ten,Big Ten,4.0,2.5,-109.0,-110.0,159.5,-180.0,spread,-7.0,7,14
400547964,2014,8,regular,2014-10-18,FALSE,TRUE,Minnesota,Purdue,Big Ten,Big Ten,fbs,fbs,39,38,-12.0,28,-450.0,355.0,13,away,Purdue,Minnesota,Big Ten,Big Ten,12.0,12.5,-110.0,-110.0,355.0,-450.0,spread,-1.0,7,7
400547965,2014,12,regular,2014-11-15,FALSE,TRUE,Minnesota,Ohio State,Big Ten,Big Ten,fbs,fbs,24,31,11.5,28,400.0,-500.0,13,home,Minnesota,Ohio State,Big Ten,Big Ten,11.5,12.5,-109.5,-110.0,400.0,-500.0,spread,-7.0,7,6
400547966,2014,13,regular,2014-11-22,FALSE,TRUE,Nebraska,Minnesota,Big Ten,Big Ten,fbs,fbs,24,28,-8.5,28,-315.0,262.5,14,away,Minnesota,Nebraska,Big Ten,Big Ten,8.5,10.5,-110.0,-110.0,262.5,-315.0,spread,4.0,7,7
400547967,2014,14,regular,2014-11-29,FALSE,TRUE,Wisconsin,Minnesota,Big Ten,Big Ten,fbs,fbs,34,24,-16.75,28,-700.0,525.0,13,away,Minnesota,Wisconsin,Big Ten,Big Ten,16.75,12.5,-110.0,-110.0,525.0,-700.0,spread,-10.0,7,7
400547968,2014,1,regular,2014-08-30,FALSE,FALSE,Nebraska,Florida Atlantic,Big Ten,Conference USA,fbs,fbs,55,7,-20.0,28,-1131.6,750.0,12,away,Florida Atlantic,Nebraska,Conference USA,Big Ten,20.0,25.0,-110.0,-110.0,750.0,-1131.6,spread,-48.0,,
400547969,2014,2,regular,2014-09-06,FALSE,FALSE,Nebraska,McNeese,Big Ten,Southland,fbs,fcs,31,24,-35.0,24,-30000.0,10000.0,1,away,McNeese,Nebraska,Southland,Big Ten,35.0,32.5,-110.0,-110.0,10000.0,-30000.0,spread,-7.0,,7
400547970,2014,3,regular,2014-09-14,FALSE,FALSE,Fresno State,Nebraska,Mountain West,Big Ten,fbs,fbs,19,55,11.0,28,335.0,-400.0,13,home,Fresno State,Nebraska,Mountain West,Big Ten,11.0,10.0,-110.0,-110.0,335.0,-400.0,spread,-36.0,8,8
400547971,2014,8,regular,2014-10-18,FALSE,TRUE,Northwestern,Nebraska,Big Ten,Big Ten,fbs,fbs,17,38,6.75,28,217.5,-260.0,14,home,Northwestern,Nebraska,Big Ten,Big Ten,6.75,6.5,-110.0,-105.5,217.5,-260.0,spread,-21.0,7,13
400547972,2014,9,regular,2014-10-25,FALSE,TRUE,Nebraska,Rutgers,Big Ten,Big Ten,fbs,fbs,42,24,-19.5,28,-1000.0,700.0,12,away,Rutgers,Nebraska,Big Ten,Big Ten,19.5,16.0,-110.0,-109.0,700.0,-1000.0,spread,-18.0,7,7
400547973,2014,10,regular,2014-11-01,FALSE,TRUE,Nebraska,Purdue,Big Ten,Big Ten,fbs,fbs,35,14,-21.5,28,-1511.0,975.0,11,away,Purdue,Nebraska,Big Ten,Big Ten,21.5,23.5,-109.0,-110.0,975.0,-1511.0,spread,-21.0,14,7
400547974,2014,12,regular,2014-11-15,FALSE,TRUE,Wisconsin,Nebraska,Big Ten,Big Ten,fbs,fbs,59,24,-5.0,28,-215.0,180.0,14,away,Nebraska,Wisconsin,Big Ten,Big Ten,5.0,4.5,-110.0,-110.0,180.0,-215.0,spread,-35.0,14,7
400547975,2014,1,regular,2014-08-30,FALSE,FALSE,Northwestern,California,Big Ten,Pac-12,fbs,fbs,24,31,-8.0,28,-320.0,265.0,14,away,California,Northwestern,Pac-12,Big Ten,8.0,13.0,-110.0,-110.0,265.0,-320.0,spread,7.0,,
400547976,2014,2,regular,2014-09-06,FALSE,FALSE,Northwestern,Northern Illinois,Big Ten,Mid-American,fbs,fbs,15,23,-7.0,28,-275.5,237.5,14,away,Northern Illinois,Northwestern,Mid-American,Big Ten,7.0,5.0,-112.4,-105.0,237.5,-275.5,spread,8.0,9,7
400547977,2014,4,regular,2014-09-20,FALSE,FALSE,Northwestern,Western Illinois,Big Ten,MVFC,fbs,fcs,24,7,-26.25,24,-5600.0,1500.0,3,away,Western Illinois,Northwestern,MVFC,Big Ten,26.25,24.0,-110.0,-110.0,1500.0,-5600.0,spread,-17.0,7,14
400547978,2014,5,regular,2014-09-27,FALSE,TRUE,Penn State,Northwestern,Big Ten,Big Ten,fbs,fbs,6,29,-10.5,28,-402.5,329.0,12,away,Northwestern,Penn State,Big Ten,Big Ten,10.5,9.5,-110.0,-110.0,329.0,-402.5,spread,23.0,7,7
400547979,2014,6,regular,2014-10-04,FALSE,TRUE,Northwestern,Wisconsin,Big Ten,Big Ten,fbs,fbs,20,14,7.5,28,255.0,-310.0,14,home,Northwestern,Wisconsin,Big Ten,Big Ten,7.5,9.5,-110.5,-105.0,255.0,-310.0,spread,6.0,7,7
400547980,2014,12,regular,2014-11-15,FALSE,FALSE,Notre Dame,Northwestern,FBS Independents,Big Ten,fbs,fbs,40,43,-17.0,28,-900.0,681.5,12,away,Northwestern,Notre Dame,Big Ten,FBS Independents,17.0,16.5,-110.0,-110.0,681.5,-900.0,spread,3.0,7,7
400547981,2014,13,regular,2014-11-22,FALSE,TRUE,Purdue,Northwestern,Big Ten,Big Ten,fbs,fbs,14,38,-0.5,28,-112.0,-108.0,11,away,Northwestern,Purdue,Big Ten,Big Ten,0.5,,-110.0,-110.0,-108.0,-112.0,spread,24.0,7,14
400547982,2014,1,regular,2014-08-30,TRUE,FALSE,Navy,Ohio State,FBS Independents,Big Ten,fbs,fbs,17,34,13.5,28,455.0,-570.0,12,home,Navy,Ohio State,FBS Independents,Big Ten,13.5,20.5,-110.0,-110.0,455.0,-570.0,spread,-17.0,,
400547983,2014,3,regular,2014-09-13,FALSE,FALSE,Ohio State,Kent State,Big Ten,Mid-American,fbs,fbs,66,0,-31.0,28,-15384.6,4500.0,2,away,Kent State,Ohio State,Mid-American,Big Ten,31.0,30.0,-110.0,-110.0,4500.0,-15384.6,spread,-66.0,7,6
400547984,2014,8,regular,2014-10-18,FALSE,TRUE,Ohio State,Rutgers,Big Ten,Big Ten,fbs,fbs,56,17,-20.5,28,-1400.0,825.0,12,away,Rutgers,Ohio State,Big Ten,Big Ten,20.5,20.5,-110.0,-110.0,825.0,-1400.0,spread,-39.0,14,14
400547985,2014,9,regular,2014-10-26,FALSE,TRUE,Penn State,Ohio State,Big Ten,Big Ten,fbs,fbs,24,31,14.0,28,485.0,-600.0,13,home,Penn State,Ohio State,Big Ten,Big Ten,14.0,12.5,-110.0,-110.0,485.0,-600.0,spread,-7.0,15,8
400547986,2014,2,regular,2014-09-06,FALSE,FALSE,Penn State,Akron,Big Ten,Mid-American,fbs,fbs,21,3,-14.0,28,-559.0,442.5,12,away,Akron,Penn State,Mid-American,Big Ten,14.0,14.0,-110.0,-110.0,442.5,-559.0,spread,-18.0,9,7
400547987,2014,4,regular,2014-09-20,FALSE,FALSE,Penn State,Massachusetts,Big Ten,Mid-American,fbs,fbs,48,7,-27.0,28,-4000.0,1509.0,10,away,Massachusetts,Penn State,Mid-American,Big Ten,27.0,28.0,-110.0,-110.0,1509.0,-4000.0,spread,-41.0,7,6
400547988,2014,1,regular,2014-08-30,FALSE,FALSE,Purdue,Western Michigan,Big Ten,Mid-American,fbs,fbs,43,34,-7.5,52,-290.0,245.5,14,away,Western Michigan,Purdue,Mid-American,Big Ten,7.5,12.5,-110.0,-110.0,245.5,-290.0,spread,-9.0,,
400547989,2014,2,regular,2014-09-06,FALSE,FALSE,Purdue,Central Michigan,Big Ten,Mid-American,fbs,fbs,17,38,-3.0,28,-150.0,133.0,13,away,Central Michigan,Purdue,Mid-American,Big Ten,3.0,3.0,-110.0,-110.0,133.0,-150.0,spread,21.0,9,7
400547990,2014,3,regular,2014-09-13,TRUE,FALSE,Notre Dame,Purdue,FBS Independents,Big Ten,fbs,fbs,30,14,-30.0,28,-7741.9,1755.5,4,away,Purdue,Notre Dame,Big Ten,FBS Independents,30.0,28.0,-110.0,-110.0,1755.5,-7741.9,spread,-16.0,7,7
400547991,2014,4,regular,2014-09-20,FALSE,FALSE,Purdue,Southern Illinois,Big Ten,MVFC,fbs,fcs,35,13,-3.0,24,-150.0,130.0,4,away,Southern Illinois,Purdue,MVFC,Big Ten,3.0,1.5,-110.0,-110.0,130.0,-150.0,spread,-22.0,7,7
400547992,2014,11,regular,2014-11-08,FALSE,TRUE,Purdue,Wisconsin,Big Ten,Big Ten,fbs,fbs,16,34,17.0,28,600.0,-850.0,12,home,Purdue,Wisconsin,Big Ten,Big Ten,17.0,15.5,-110.0,-110.0,600.0,-850.0,spread,-18.0,7,7
400547993,2014,1,regular,2014-08-29,FALSE,FALSE,Washington State,Rutgers,Pac-12,Big Ten,fbs,fbs,38,41,-7.5,28,-307.5,255.0,14,away,Rutgers,Washington State,Big Ten,Pac-12,7.5,8.0,-110.0,-110.0,255.0,-307.5,spread,3.0,,
400547994,2014,2,regular,2014-09-06,TRUE,FALSE,Rutgers,Howard,Big Ten,MEAC,fbs,fcs,38,25,-38.0,24,-45000.0,15000.0,1,away,Howard,Rutgers,MEAC,Big Ten,38.0,36.5,-110.0,-110.0,15000.0,-45000.0,spread,-13.0,9,8
400547995,2014,3,regular,2014-09-14,FALSE,TRUE,Rutgers,Penn State,Big Ten,Big Ten,fbs,fbs,10,13,3.5,28,145.0,-168.0,14,home,Rutgers,Penn State,Big Ten,Big Ten,3.5,3.5,-113.5,-105.0,145.0,-168.0,spread,-3.0,8,8
400547996,2014,4,regular,2014-09-20,FALSE,FALSE,Navy,Rutgers,FBS Independents,Big Ten,fbs,fbs,24,31,-6.0,28,-222.5,189.0,14,away,Rutgers,Navy,Big Ten,FBS Independents,6.0,5.5,-113.5,-105.0,189.0,-222.5,spread,7.0,6,6
400547997,2014,6,regular,2014-10-04,FALSE,TRUE,Rutgers,Michigan,Big Ten,Big Ten,fbs,fbs,26,24,-3.0,28,-150.0,130.0,13,away,Michigan,Rutgers,Big Ten,Big Ten,3.0,3.5,-110.0,-110.0,130.0,-150.0,spread,-2.0,7,7
400547998,2014,10,regular,2014-11-01,FALSE,TRUE,Rutgers,Wisconsin,Big Ten,Big Ten,fbs,fbs,0,37,12.5,28,350.0,-450.0,12,home,Rutgers,Wisconsin,Big Ten,Big Ten,12.5,13.5,-108.0,-110.0,350.0,-450.0,spread,-37.0,7,7
400547999,2014,13,regular,2014-11-22,FALSE,TRUE,Michigan State,Rutgers,Big Ten,Big Ten,fbs,fbs,45,3,-24.0,28,-2000.0,1187.5,12,away,Rutgers,Michigan State,Big Ten,Big Ten,24.0,21.5,-110.0,-110.0,1187.5,-2000.0,spread,-42.0,7,6
400548000,2014,1,regular,2014-08-31,TRUE,FALSE,LSU,Wisconsin,SEC,Big Ten,fbs,fbs,28,24,-3.5,28,-160.0,141.5,14,away,Wisconsin,LSU,Big Ten,SEC,3.5,6.5,-110.0,-110.0,141.5,-160.0,spread,-4.0,,
400548001,2014,2,regular,2014-09-06,FALSE,FALSE,Wisconsin,Western Illinois,Big Ten,MVFC,fbs,fcs,37,3,-41.0,24,-90000.0,30000.0,1,away,Western Illinois,Wisconsin,MVFC,Big Ten,41.0,38.0,-110.0,-110.0,30000.0,-90000.0,spread,-34.0,9,6
400548002,2014,4,regular,2014-09-20,FALSE,FALSE,Wisconsin,Bowling Green,Big Ten,Mid-American,fbs,fbs,68,17,-26.0,28,-4000.0,1456.0,9,away,Bowling Green,Wisconsin,Mid-American,Big Ten,26.0,21.5,-110.0,-110.0,1456.0,-4000.0,spread,-51.0,7,14
400548003,2014,1,regular,2014-08-29,FALSE,FALSE,Western Kentucky,Bowling Green,Conference USA,Mid-American,fbs,fbs,59,31,7.0,28,212.5,-250.0,14,home,Western Kentucky,Bowling Green,Conference USA,Mid-American,7.0,4.0,-115.0,-105.0,212.5,-250.0,spread,28.0,,
400548004,2014,1,regular,2014-08-30,FALSE,FALSE,Florida International,Bethune-Cookman,Conference USA,MEAC,fbs,fcs,12,14,2.5,26,125.0,-145.0,2,home,Florida International,Bethune-Cookman,Conference USA,MEAC,2.5,1.5,-110.0,-110.0,125.0,-145.0,spread,-2.0,,
400548005,2014,1,regular,2014-08-30,FALSE,FALSE,Miami (OH),Marshall,Mid-American,Conference USA,fbs,fbs,27,42,24.5,52,1306.0,-2348.9,12,home,Miami (OH),Marshall,Mid-American,Conference USA,24.5,19.0,-110.0,-110.0,1306.0,-2348.9,spread,-15.0,,
400548006,2014,1,regular,2014-08-30,FALSE,FALSE,Middle Tennessee,Savannah St,Conference USA,MEAC,fbs,fcs,61,7,-41.0,26,-219.7,13795.5,2,away,Savannah St,Middle Tennessee,MEAC,Conference USA,41.0,39.5,-110.0,-110.0,13795.5,-219.7,spread,-54.0,,
400548007,2014,1,regular,2014-08-30,FALSE,FALSE,Old Dominion,Hampton,Conference USA,MEAC,fbs,fcs,41,28,-24.5,24,-3535.7,1450.0,2,away,Hampton,Old Dominion,MEAC,Conference USA,24.5,25.0,-110.0,-110.0,1450.0,-3535.7,spread,-13.0,,
400548008,2014,1,regular,2014-08-30,FALSE,FALSE,Notre Dame,Rice,FBS Independents,Conference USA,fbs,fbs,48,17,-19.5,28,-1050.0,716.5,12,away,Rice,Notre Dame,Conference USA,FBS Independents,19.5,19.5,-110.0,-110.0,716.5,-1050.0,spread,-31.0,,
400548009,2014,1,regular,2014-08-30,FALSE,FALSE,Mississippi State,Southern Miss,SEC,Conference USA,fbs,fbs,49,0,-30.5,48,-10000.0,2000.0,6,away,Southern Miss,Mississippi State,Conference USA,SEC,30.5,23.5,-110.0,-110.0,2000.0,-10000.0,spread,-49.0,,
400548010,2014,1,regular,2014-08-30,FALSE,FALSE,UAB,Troy,Conference USA,Sun Belt,fbs,fbs,48,10,2.5,14,,-135.0,0,home,UAB,Troy,Conference USA,Sun Belt,2.5,,,-110.0,,-135.0,spread,38.0,,
400548011,2014,1,regular,2014-08-31,FALSE,FALSE,New Mexico,UTEP,Mountain West,Conference USA,fbs,fbs,24,31,-9.75,28,-400.0,322.5,14,away,UTEP,New Mexico,Conference USA,Mountain West,9.75,7.0,-110.0,-110.0,322.5,-400.0,spread,7.0,,
400548012,2014,2,regular,2014-09-06,FALSE,FALSE,Florida International,Wagner,Conference USA,NEC,fbs,fcs,34,3,-15.5,26,-700.0,500.0,1,away,Wagner,Florida International,NEC,Conference USA,15.5,11.0,-110.0,-110.0,500.0,-700.0,spread,-31.0,7,7
400548013,2014,2,regular,2014-09-06,FALSE,FALSE,Alabama,Florida Atlantic,SEC,Conference USA,fbs,fbs,41,0,-42.0,28,-219.8,16295.5,2,away,Florida Atlantic,Alabama,Conference USA,SEC,42.0,40.5,-110.0,-110.0,16295.5,-219.8,spread,-41.0,7,7
400548014,2014,2,regular,2014-09-06,FALSE,FALSE,Louisiana,Louisiana Tech,Sun Belt,Conference USA,fbs,fbs,20,48,-15.75,28,-650.0,500.0,12,away,Louisiana Tech,Louisiana,Conference USA,Sun Belt,15.75,12.5,-110.0,-110.0,500.0,-650.0,spread,28.0,7,7
400548015,2014,2,regular,2014-09-06,FALSE,FALSE,Marshall,Rhode Island,Conference USA,CAA,fbs,fcs,48,7,-41.0,26,-82500.0,27500.0,1,away,Rhode Island,Marshall,CAA,Conference USA,41.0,41.0,-110.0,-110.0,27500.0,-82500.0,spread,-41.0,,7
400548016,2014,2,regular,2014-09-06,FALSE,FALSE,Southern Miss,Alcorn State,Conference USA,SWAC,fbs,fcs,26,20,-14.5,26,-600.0,450.0,1,away,Alcorn State,Southern Miss,SWAC,Conference USA,14.5,18.0,-110.0,-110.0,450.0,-600.0,spread,-6.0,7,7
400548017,2014,2,regular,2014-09-06,FALSE,FALSE,Mississippi State,UAB,SEC,Conference USA,fbs,fbs,47,34,-29.0,14,-5345.8,,0,away,UAB,Mississippi State,Conference USA,SEC,29.0,29.0,,-110.0,,-5345.8,spread,-13.0,7,7
400548019,2014,3,regular,2014-09-13,FALSE,FALSE,Marshall,Ohio,Conference USA,Mid-American,fbs,fbs,44,14,-20.0,28,-1070.0,752.5,12,away,Ohio,Marshall,Mid-American,Conference USA,20.0,20.0,-110.0,-110.0,752.5,-1070.0,spread,-30.0,7,7
400548020,2014,3,regular,2014-09-13,FALSE,TRUE,Middle Tennessee,Western Kentucky,Conference USA,Conference USA,fbs,fbs,50,47,-1.0,28,-115.0,-105.0,13,away,Western Kentucky,Middle Tennessee,Conference USA,Conference USA,1.0,1.0,-110.0,-110.0,-105.0,-115.0,spread,-3.0,7,7
400548021,2014,3,regular,2014-09-12,FALSE,TRUE,North Texas,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,21,42,-3.0,28,-155.0,135.0,14,away,Louisiana Tech,North Texas,Conference USA,Conference USA,3.0,6.5,-105.0,-115.0,135.0,-155.0,spread,21.0,6,6
400548022,2014,3,regular,2014-09-13,FALSE,FALSE,Old Dominion,Eastern Michigan,Conference USA,Mid-American,fbs,fbs,17,3,-20.5,28,-1250.0,800.0,12,away,Eastern Michigan,Old Dominion,Mid-American,Conference USA,20.5,15.0,-110.0,-108.0,800.0,-1250.0,spread,-14.0,7,7
400548023,2014,3,regular,2014-09-14,FALSE,FALSE,Texas A&M,Rice,SEC,Conference USA,fbs,fbs,38,10,-31.0,28,-10000.0,4000.0,1,away,Rice,Texas A&M,Conference USA,SEC,31.0,30.0,-110.0,-110.0,4000.0,-10000.0,spread,-28.0,15,8
400548024,2014,3,regular,2014-09-13,FALSE,FALSE,Alabama,Southern Miss,SEC,Conference USA,fbs,fbs,52,12,-46.0,28,-300000.0,100000.0,1,away,Southern Miss,Alabama,Conference USA,SEC,46.0,47.0,-110.0,-110.0,100000.0,-300000.0,spread,-40.0,7,7
400548025,2014,3,regular,2014-09-13,TRUE,FALSE,UAB,Alabama A&M,Conference USA,SWAC,fbs,fcs,41,14,-35.5,13,,10000.0,0,away,Alabama A&M,UAB,SWAC,Conference USA,35.5,40.0,-110.0,,10000.0,,spread,-27.0,7,7
400548026,2014,3,regular,2014-09-14,FALSE,FALSE,UTEP,New Mexico State,Conference USA,Sun Belt,fbs,fbs,42,24,-10.25,28,-401.0,325.0,13,away,New Mexico State,UTEP,Sun Belt,Conference USA,10.25,10.5,-110.0,-110.0,325.0,-401.0,spread,-18.0,8,7
400548027,2014,4,regular,2014-09-20,FALSE,FALSE,Wyoming,Florida Atlantic,Mountain West,Conference USA,fbs,fbs,20,19,-3.0,28,-140.0,124.0,14,away,Florida Atlantic,Wyoming,Conference USA,Mountain West,3.0,4.0,-115.0,-105.0,124.0,-140.0,spread,-1.0,7,7
400548028,2014,4,regular,2014-09-20,FALSE,FALSE,Louisiana Tech,Northwestern State,Conference USA,Southland,fbs,fcs,27,30,-23.0,24,-3535.7,1450.0,2,away,Northwestern State,Louisiana Tech,Southland,Conference USA,23.0,24.0,-110.0,-110.0,1450.0,-3535.7,spread,3.0,7,8
400548029,2014,4,regular,2014-09-20,FALSE,FALSE,Akron,Marshall,Mid-American,Conference USA,fbs,fbs,17,48,10.0,28,325.0,-400.0,14,home,Akron,Marshall,Mid-American,Conference USA,10.0,12.0,-108.0,-110.0,325.0,-400.0,spread,-31.0,14,7
400548030,2014,4,regular,2014-09-20,FALSE,FALSE,North Texas,Nicholls,Conference USA,Southland,fbs,fcs,77,3,-36.0,24,-49500.0,16500.0,1,away,Nicholls,North Texas,Southland,Conference USA,36.0,38.5,-110.0,-110.0,16500.0,-49500.0,spread,-74.0,14,8
400548031,2014,4,regular,2014-09-20,FALSE,TRUE,Rice,Old Dominion,Conference USA,Conference USA,fbs,fbs,42,45,-7.0,28,-260.0,220.0,14,away,Old Dominion,Rice,Conference USA,Conference USA,7.0,10.5,-110.0,-110.0,220.0,-260.0,spread,3.0,7,6
400548032,2014,4,regular,2014-09-20,FALSE,FALSE,Southern Miss,App State,Conference USA,Sun Belt,fbs,fbs,21,20,2.5,28,120.0,-137.5,12,home,Southern Miss,App State,Conference USA,Sun Belt,2.5,,-110.0,-107.4,120.0,-137.5,spread,1.0,7,14
400548035,2014,5,regular,2014-09-27,FALSE,FALSE,Auburn,Louisiana Tech,SEC,Conference USA,fbs,fbs,45,17,-32.5,28,-16500.0,6500.0,1,away,Louisiana Tech,Auburn,Conference USA,SEC,32.5,33.0,-110.0,-110.0,6500.0,-16500.0,spread,-28.0,7,9
400548036,2014,5,regular,2014-09-27,FALSE,TRUE,Old Dominion,Middle Tennessee,Conference USA,Conference USA,fbs,fbs,28,41,-1.0,28,-117.5,100.0,14,away,Middle Tennessee,Old Dominion,Conference USA,Conference USA,1.0,3.0,-110.0,-110.0,100.0,-117.5,spread,13.0,7,7
400548037,2014,5,regular,2014-09-27,FALSE,TRUE,Southern Miss,Rice,Conference USA,Conference USA,fbs,fbs,23,41,8.5,28,272.5,-340.0,14,home,Southern Miss,Rice,Conference USA,Conference USA,8.5,9.5,-110.0,-110.0,272.5,-340.0,spread,-18.0,7,7
400548038,2014,5,regular,2014-09-27,FALSE,FALSE,Navy,Western Kentucky,FBS Independents,Conference USA,fbs,fbs,27,36,-7.5,28,-300.0,250.0,14,away,Western Kentucky,Navy,Conference USA,FBS Independents,7.5,7.0,-110.0,-110.0,250.0,-300.0,spread,9.0,14,7
400548040,2014,6,regular,2014-10-04,FALSE,TRUE,Louisiana Tech,UTEP,Conference USA,Conference USA,fbs,fbs,55,3,-12.0,28,-460.0,365.0,13,away,UTEP,Louisiana Tech,Conference USA,Conference USA,12.0,12.5,-110.0,-108.0,365.0,-460.0,spread,-52.0,7,7
400548041,2014,6,regular,2014-10-04,FALSE,TRUE,Old Dominion,Marshall,Conference USA,Conference USA,fbs,fbs,14,56,18.5,28,674.5,-900.0,12,home,Old Dominion,Marshall,Conference USA,Conference USA,18.5,17.5,-110.0,-110.0,674.5,-900.0,spread,-42.0,7,14
400548042,2014,6,regular,2014-10-04,FALSE,TRUE,Middle Tennessee,Southern Miss,Conference USA,Conference USA,fbs,fbs,37,31,-16.5,28,-730.0,530.0,11,away,Southern Miss,Middle Tennessee,Conference USA,Conference USA,16.5,16.5,-110.0,-110.0,530.0,-730.0,spread,-6.0,7,7
400548043,2014,6,regular,2014-10-04,FALSE,TRUE,Western Kentucky,UAB,Conference USA,Conference USA,fbs,fbs,39,42,-9.75,14,-350.0,,0,away,UAB,Western Kentucky,Conference USA,Conference USA,9.75,13.5,,-110.0,,-350.0,spread,3.0,7,7
400548046,2014,7,regular,2014-10-11,FALSE,TRUE,Marshall,Middle Tennessee,Conference USA,Conference USA,fbs,fbs,49,24,-23.75,28,-2000.0,1087.5,12,away,Middle Tennessee,Marshall,Conference USA,Conference USA,23.75,21.0,-110.0,-109.0,1087.5,-2000.0,spread,-25.0,7,7
400548047,2014,7,regular,2014-10-11,FALSE,TRUE,UAB,North Texas,Conference USA,Conference USA,fbs,fbs,56,21,-6.0,14,,210.0,0,away,North Texas,UAB,Conference USA,Conference USA,6.0,3.0,-110.0,,210.0,,spread,-35.0,7,7
400548048,2014,7,regular,2014-10-12,FALSE,TRUE,UTEP,Old Dominion,Conference USA,Conference USA,fbs,fbs,42,35,-1.75,28,-125.0,110.0,13,away,Old Dominion,UTEP,Conference USA,Conference USA,1.75,1.5,-110.0,-110.0,110.0,-125.0,spread,-7.0,8,8
400548049,2014,7,regular,2014-10-11,FALSE,FALSE,Army,Rice,FBS Independents,Conference USA,fbs,fbs,21,41,3.0,28,130.0,-150.0,13,home,Army,Rice,FBS Independents,Conference USA,3.0,1.5,-108.0,-110.0,130.0,-150.0,spread,-20.0,7,7
400548050,2014,8,regular,2014-10-18,FALSE,TRUE,Florida International,Marshall,Conference USA,Conference USA,fbs,fbs,13,45,21.0,28,847.0,-1348.1,12,home,Florida International,Marshall,Conference USA,Conference USA,21.0,23.0,-108.0,-110.0,847.0,-1348.1,spread,-32.0,7,7
400548051,2014,8,regular,2014-10-18,FALSE,TRUE,Florida Atlantic,Western Kentucky,Conference USA,Conference USA,fbs,fbs,45,38,3.0,28,148.0,-165.0,14,home,Florida Atlantic,Western Kentucky,Conference USA,Conference USA,3.0,3.0,-105.0,-115.0,148.0,-165.0,spread,7.0,16,14
400548053,2014,8,regular,2014-10-18,FALSE,TRUE,Middle Tennessee,UAB,Conference USA,Conference USA,fbs,fbs,34,22,-2.0,14,-125.0,,0,away,UAB,Middle Tennessee,Conference USA,Conference USA,2.0,2.0,,-108.0,,-125.0,spread,-12.0,7,7
400548054,2014,8,regular,2014-10-18,FALSE,TRUE,North Texas,Southern Miss,Conference USA,Conference USA,fbs,fbs,20,30,-7.5,28,-282.5,241.0,14,away,Southern Miss,North Texas,Conference USA,Conference USA,7.5,10.0,-110.0,-107.4,241.0,-282.5,spread,10.0,14,7
400548055,2014,9,regular,2014-10-25,FALSE,TRUE,Marshall,Florida Atlantic,Conference USA,Conference USA,fbs,fbs,35,16,-27.5,28,-7000.0,3000.0,2,away,Florida Atlantic,Marshall,Conference USA,Conference USA,27.5,25.5,-110.0,-110.0,3000.0,-7000.0,spread,-19.0,7,7
400548056,2014,9,regular,2014-10-25,FALSE,TRUE,Southern Miss,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,20,31,7.5,28,254.5,-307.5,14,home,Southern Miss,Louisiana Tech,Conference USA,Conference USA,7.5,11.0,-110.0,-110.0,254.5,-307.5,spread,-11.0,7,7
400548057,2014,9,regular,2014-10-25,FALSE,TRUE,Rice,North Texas,Conference USA,Conference USA,fbs,fbs,41,21,-16.25,28,-750.0,550.0,13,away,North Texas,Rice,Conference USA,Conference USA,16.25,13.5,-107.0,-110.0,550.0,-750.0,spread,-20.0,7,14
