game_id,season,week,gameday,away_team,away_score,home_team,home_score,result,spread_line,away_moneyline,home_moneyline,away_spread_odds,home_spread_odds
2022_10_CLE_MIA,2022,10,2022-11-13,CLE,17.0,MIA,39.0,22.0,3.0,158.0,-177.0,112.0,-123.0
2022_10_HOU_NYG,2022,10,2022-11-13,HOU,16.0,NYG,24.0,8.0,5.5,195.0,-221.0,-112.0,102.0
2022_10_NO_PIT,2022,10,2022-11-13,NO,10.0,PIT,20.0,10.0,1.0,105.0,-116.0,-103.0,-107.0
2022_10_DEN_TEN,2022,10,2022-11-13,DEN,10.0,TEN,17.0,7.0,2.5,122.0,-135.0,-105.0,-105.0
2022_10_IND_LV,2022,10,2022-11-13,IND,25.0,LV,20.0,-5.0,4.5,177.0,-199.0,-112.0,101.0
2022_10_DAL_GB,2022,10,2022-11-13,DAL,28.0,GB,31.0,3.0,-3.5,-199.0,177.0,-113.0,102.0
2022_10_ARI_LA,2022,10,2022-11-13,ARI,27.0,LA,17.0,-10.0,3.5,160.0,-183.0,-110.0,-102.0
2022_10_LAC_SF,2022,10,2022-11-13,LAC,16.0,SF,22.0,6.0,8.5,302.0,-357.0,-105.0,-105.0
2022_10_WAS_PHI,2022,10,2022-11-14,WAS,32.0,PHI,21.0,-11.0,11.0,405.0,-501.0,-107.0,-103.0
2022_11_TEN_GB,2022,11,2022-11-17,TEN,27.0,GB,17.0,-10.0,3.0,153.0,-171.0,106.0,-117.0
2022_11_CHI_ATL,2022,11,2022-11-20,CHI,24.0,ATL,27.0,3.0,3.0,125.0,-138.0,-122.0,110.0
2022_11_CAR_BAL,2022,11,2022-11-20,CAR,3.0,BAL,13.0,10.0,13.0,503.0,-647.0,-117.0,106.0
2022_11_CLE_BUF,2022,11,2022-11-20,CLE,23.0,BUF,31.0,8.0,7.5,298.0,-353.0,-103.0,-108.0
2022_11_WAS_HOU,2022,11,2022-11-20,WAS,23.0,HOU,10.0,-13.0,-3.0,-150.0,135.0,-100.0,-110.0
2022_11_PHI_IND,2022,11,2022-11-20,PHI,17.0,IND,16.0,-1.0,-6.5,-270.0,235.0,-108.0,-102.0
2022_11_NYJ_NE,2022,11,2022-11-20,NYJ,3.0,NE,10.0,7.0,3.5,163.0,-182.0,-109.0,-102.0
2022_11_LA_NO,2022,11,2022-11-20,LA,20.0,NO,27.0,7.0,2.5,112.0,-124.0,-115.0,104.0
2022_11_DET_NYG,2022,11,2022-11-20,DET,31.0,NYG,18.0,-13.0,3.0,143.0,-159.0,-104.0,-107.0
2022_11_LV_DEN,2022,11,2022-11-20,LV,22.0,DEN,16.0,-6.0,2.5,131.0,-145.0,106.0,-117.0
2022_11_DAL_MIN,2022,11,2022-11-20,DAL,40.0,MIN,3.0,-37.0,-1.5,-131.0,118.0,-115.0,104.0
2022_11_CIN_PIT,2022,11,2022-11-20,CIN,37.0,PIT,30.0,-7.0,-3.5,-182.0,163.0,101.0,-111.0
2022_11_KC_LAC,2022,11,2022-11-20,KC,30.0,LAC,27.0,-3.0,-5.5,-231.0,203.0,-102.0,-108.0
2022_11_SF_ARI,2022,11,2022-11-21,SF,38.0,ARI,10.0,-28.0,-10.0,-422.0,350.0,103.0,-113.0
2022_12_BUF_DET,2022,12,2022-11-24,BUF,28.0,DET,25.0,-3.0,-10.0,-412.0,342.0,105.0,-116.0
2022_12_NYG_DAL,2022,12,2022-11-24,NYG,20.0,DAL,28.0,8.0,10.5,363.0,-441.0,-114.0,104.0
2022_12_NE_MIN,2022,12,2022-11-24,NE,26.0,MIN,33.0,7.0,2.5,123.0,-136.0,-102.0,-108.0
2022_12_DEN_CAR,2022,12,2022-11-27,DEN,10.0,CAR,23.0,13.0,-1.0,-116.0,105.0,-109.0,-101.0
2022_12_TB_CLE,2022,12,2022-11-27,TB,17.0,CLE,23.0,6.0,-3.0,-169.0,151.0,-118.0,107.0
2022_12_BAL_JAX,2022,12,2022-11-27,BAL,27.0,JAX,28.0,1.0,-3.5,-164.0,147.0,111.0,-123.0
2022_12_HOU_MIA,2022,12,2022-11-27,HOU,15.0,MIA,30.0,15.0,14.0,613.0,-822.0,-101.0,-109.0
2022_12_CHI_NYJ,2022,12,2022-11-27,CHI,10.0,NYJ,31.0,21.0,8.5,315.0,-375.0,-107.0,-103.0
2022_12_CIN_TEN,2022,12,2022-11-27,CIN,20.0,TEN,16.0,-4.0,-1.0,-105.0,-105.0,102.0,-113.0
2022_12_ATL_WAS,2022,12,2022-11-27,ATL,13.0,WAS,19.0,6.0,3.5,163.0,-183.0,-110.0,-100.0
2022_12_LAC_ARI,2022,12,2022-11-27,LAC,25.0,ARI,24.0,-1.0,-2.5,-136.0,123.0,-108.0,-102.0
2022_12_LV_SEA,2022,12,2022-11-27,LV,40.0,SEA,34.0,-6.0,4.0,174.0,-196.0,-107.0,-103.0
2022_12_LA_KC,2022,12,2022-11-27,LA,10.0,KC,26.0,16.0,16.5,768.0,-1088.0,-115.0,105.0
2022_12_NO_SF,2022,12,2022-11-27,NO,0.0,SF,13.0,13.0,9.5,327.0,-392.0,-113.0,103.0
2022_12_GB_PHI,2022,12,2022-11-27,GB,33.0,PHI,40.0,7.0,6.5,241.0,-278.0,-105.0,-105.0
2022_12_PIT_IND,2022,12,2022-11-28,PIT,24.0,IND,17.0,-7.0,2.5,116.0,-128.0,-110.0,-100.0
2022_13_BUF_NE,2022,13,2022-12-01,BUF,24.0,NE,10.0,-14.0,-3.5,-185.0,165.0,-105.0,-105.0
2022_13_PIT_ATL,2022,13,2022-12-04,PIT,19.0,ATL,16.0,-3.0,-1.0,-113.0,103.0,-105.0,-105.0
2022_13_DEN_BAL,2022,13,2022-12-04,DEN,9.0,BAL,10.0,1.0,9.5,294.0,-347.0,-124.0,112.0
2022_13_GB_CHI,2022,13,2022-12-04,GB,28.0,CHI,19.0,-9.0,-4.0,-182.0,163.0,105.0,-116.0
2022_13_JAX_DET,2022,13,2022-12-04,JAX,14.0,DET,40.0,26.0,1.0,107.0,-118.0,-100.0,-110.0
2022_13_CLE_HOU,2022,13,2022-12-04,CLE,27.0,HOU,14.0,-13.0,-7.5,-329.0,280.0,-108.0,-102.0
2022_13_NYJ_MIN,2022,13,2022-12-04,NYJ,22.0,MIN,27.0,5.0,3.0,132.0,-146.0,-117.0,106.0
2022_13_WAS_NYG,2022,13,2022-12-04,WAS,20.0,NYG,20.0,0.0,-2.5,-124.0,113.0,105.0,-116.0
2022_13_TEN_PHI,2022,13,2022-12-04,TEN,10.0,PHI,35.0,25.0,5.0,189.0,-213.0,-109.0,-101.0
2022_13_SEA_LA,2022,13,2022-12-04,SEA,27.0,LA,23.0,-4.0,-7.0,-292.0,252.0,107.0,-118.0
2022_13_MIA_SF,2022,13,2022-12-04,MIA,17.0,SF,33.0,16.0,4.5,196.0,-222.0,101.0,-111.0
2022_13_KC_CIN,2022,13,2022-12-04,KC,24.0,CIN,27.0,3.0,-2.5,-132.0,120.0,-108.0,-102.0
2022_13_LAC_LV,2022,13,2022-12-04,LAC,20.0,LV,27.0,7.0,2.5,125.0,-139.0,-102.0,-109.0
2022_13_IND_DAL,2022,13,2022-12-04,IND,19.0,DAL,54.0,35.0,11.0,376.0,-460.0,-109.0,-101.0
2022_13_NO_TB,2022,13,2022-12-05,NO,16.0,TB,17.0,1.0,3.5,169.0,-190.0,-105.0,-105.0
2022_14_LV_LA,2022,14,2022-12-08,LV,16.0,LA,17.0,1.0,-6.5,-283.0,245.0,-112.0,101.0
2022_14_NYJ_BUF,2022,14,2022-12-11,NYJ,12.0,BUF,20.0,8.0,10.0,332.0,-398.0,-108.0,-102.0
2022_14_CLE_CIN,2022,14,2022-12-11,CLE,10.0,CIN,23.0,13.0,4.5,181.0,-204.0,-108.0,-102.0
2022_14_HOU_DAL,2022,14,2022-12-11,HOU,23.0,DAL,27.0,4.0,17.0,918.0,-1365.0,104.0,-115.0
2022_14_MIN_DET,2022,14,2022-12-11,MIN,23.0,DET,34.0,11.0,2.5,119.0,-132.0,-108.0,-102.0
2022_14_PHI_NYG,2022,14,2022-12-11,PHI,48.0,NYG,22.0,-26.0,-7.5,-302.0,260.0,104.0,-115.0
2022_14_BAL_PIT,2022,14,2022-12-11,BAL,16.0,PIT,14.0,-2.0,1.5,112.0,-124.0,-101.0,-109.0
2022_14_JAX_TEN,2022,14,2022-12-11,JAX,36.0,TEN,22.0,-14.0,3.0,151.0,-169.0,106.0,-117.0
2022_14_KC_DEN,2022,14,2022-12-11,KC,34.0,DEN,28.0,-6.0,-8.5,-394.0,329.0,-108.0,-103.0
2022_14_CAR_SEA,2022,14,2022-12-11,CAR,30.0,SEA,24.0,-6.0,3.5,178.0,-200.0,106.0,-117.0
2022_14_TB_SF,2022,14,2022-12-11,TB,7.0,SF,35.0,28.0,3.5,175.0,-196.0,-107.0,-103.0
2022_14_MIA_LAC,2022,14,2022-12-11,MIA,17.0,LAC,23.0,6.0,-3.0,-163.0,146.0,-113.0,102.0
2022_14_NE_ARI,2022,14,2022-12-12,NE,27.0,ARI,13.0,-14.0,-2.0,-125.0,113.0,-104.0,-106.0
2022_15_SF_SEA,2022,15,2022-12-15,SF,21.0,SEA,13.0,-8.0,-3.0,-169.0,152.0,-115.0,104.0
2022_15_IND_MIN,2022,15,2022-12-17,IND,36.0,MIN,39.0,3.0,3.5,168.0,-188.0,-103.0,-107.0
2022_15_BAL_CLE,2022,15,2022-12-17,BAL,3.0,CLE,13.0,10.0,2.5,139.0,-155.0,113.0,-125.0
2022_15_MIA_BUF,2022,15,2022-12-17,MIA,29.0,BUF,32.0,3.0,7.0,273.0,-320.0,-104.0,-106.0
2022_15_PIT_CAR,2022,15,2022-12-18,PIT,24.0,CAR,16.0,-8.0,2.5,130.0,-145.0,-100.0,-110.0
2022_15_PHI_CHI,2022,15,2022-12-18,PHI,25.0,CHI,20.0,-5.0,-8.5,-386.0,323.0,-104.0,-106.0
2022_15_KC_HOU,2022,15,2022-12-18,KC,30.0,HOU,24.0,-6.0,-14.5,-755.0,572.0,109.0,-120.0
2022_15_DAL_JAX,2022,15,2022-12-18,DAL,34.0,JAX,40.0,6.0,-4.0,-188.0,168.0,100.0,-110.0
2022_15_ATL_NO,2022,15,2022-12-18,ATL,18.0,NO,21.0,3.0,5.0,203.0,-231.0,103.0,-113.0
2022_15_DET_NYJ,2022,15,2022-12-18,DET,20.0,NYJ,17.0,-3.0,2.0,120.0,-132.0,-100.0,-110.0
2022_15_ARI_DEN,2022,15,2022-12-18,ARI,15.0,DEN,24.0,9.0,1.5,110.0,-121.0,-104.0,-106.0
2022_15_NE_LV,2022,15,2022-12-18,NE,24.0,LV,30.0,6.0,1.0,117.0,-129.0,111.0,-122.0
2022_15_TEN_LAC,2022,15,2022-12-18,TEN,14.0,LAC,17.0,3.0,3.0,142.0,-158.0,-108.0,-102.0
2022_15_CIN_TB,2022,15,2022-12-18,CIN,34.0,TB,23.0,-11.0,-3.5,-167.0,150.0,108.0,-120.0
2022_15_NYG_WAS,2022,15,2022-12-18,NYG,20.0,WAS,12.0,-8.0,4.5,180.0,-203.0,-114.0,103.0
2022_15_LA_GB,2022,15,2022-12-19,LA,12.0,GB,24.0,12.0,8.0,301.0,-356.0,-111.0,101.0
2022_16_JAX_NYJ,2022,16,2022-12-22,JAX,19.0,NYJ,3.0,-16.0,2.5,123.0,-136.0,-104.0,-106.0
2022_16_ATL_BAL,2022,16,2022-12-24,ATL,9.0,BAL,17.0,8.0,6.5,238.0,-274.0,-108.0,-102.0
2022_16_DET_CAR,2022,16,2022-12-24,DET,23.0,CAR,37.0,14.0,-2.5,-129.0,117.0,101.0,-111.0
2022_16_BUF_CHI,2022,16,2022-12-24,BUF,35.0,CHI,13.0,-22.0,-8.0,-360.0,304.0,-110.0,-100.0
2022_16_NO_CLE,2022,16,2022-12-24,NO,17.0,CLE,10.0,-7.0,3.0,162.0,-181.0,111.0,-123.0
2022_16_SEA_KC,2022,16,2022-12-24,SEA,10.0,KC,24.0,14.0,10.5,367.0,-447.0,-107.0,-103.0
2022_16_NYG_MIN,2022,16,2022-12-24,NYG,24.0,MIN,27.0,3.0,4.5,191.0,-215.0,-102.0,-108.0
2022_16_CIN_NE,2022,16,2022-12-24,CIN,22.0,NE,18.0,-4.0,-3.0,-151.0,136.0,100.0,-110.0
2022_16_HOU_TEN,2022,16,2022-12-24,HOU,19.0,TEN,14.0,-5.0,3.0,153.0,-170.0,103.0,-113.0
2022_16_WAS_SF,2022,16,2022-12-24,WAS,20.0,SF,37.0,17.0,6.5,241.0,-279.0,-107.0,-103.0
2022_16_PHI_DAL,2022,16,2022-12-24,PHI,34.0,DAL,40.0,6.0,4.0,178.0,-200.0,-104.0,-106.0
2022_16_LV_PIT,2022,16,2022-12-24,LV,10.0,PIT,13.0,3.0,2.5,127.0,-141.0,-108.0,-102.0
2022_16_GB_MIA,2022,16,2022-12-25,GB,26.0,MIA,20.0,-6.0,3.5,163.0,-182.0,-107.0,-103.0
2022_16_DEN_LA,2022,16,2022-12-25,DEN,14.0,LA,51.0,37.0,-3.0,-173.0,155.0,-116.0,105.0
2022_16_TB_ARI,2022,16,2022-12-25,TB,19.0,ARI,16.0,-3.0,-7.5,-320.0,273.0,102.0,-113.0
2022_16_LAC_IND,2022,16,2022-12-26,LAC,20.0,IND,3.0,-17.0,-3.5,-185.0,165.0,-102.0,-108.0
2022_17_DAL_TEN,2022,17,2022-12-29,DAL,27.0,TEN,13.0,-14.0,-14.0,-741.0,563.0,-100.0,-110.0
2022_17_ARI_ATL,2022,17,2023-01-01,ARI,19.0,ATL,20.0,1.0,7.0,241.0,-279.0,-119.0,108.0
2022_17_CHI_DET,2022,17,2023-01-01,CHI,10.0,DET,41.0,31.0,4.5,194.0,-219.0,-105.0,-105.0
2022_17_JAX_HOU,2022,17,2023-01-01,JAX,31.0,HOU,3.0,-28.0,-3.5,-187.0,167.0,-104.0,-106.0
2022_17_DEN_KC,2022,17,2023-01-01,DEN,24.0,KC,27.0,3.0,13.5,544.0,-711.0,-114.0,104.0
2022_17_MIA_NE,2022,17,2023-01-01,MIA,21.0,NE,23.0,2.0,3.0,144.0,-160.0,-106.0,-104.0
2022_17_IND_NYG,2022,17,2023-01-01,IND,10.0,NYG,38.0,28.0,5.5,202.0,-229.0,-105.0,-105.0
2022_17_NO_PHI,2022,17,2023-01-01,NO,20.0,PHI,10.0,-10.0,5.5,198.0,-225.0,-110.0,-100.0
2022_17_CAR_TB,2022,17,2023-01-01,CAR,24.0,TB,30.0,6.0,3.5,164.0,-184.0,-110.0,-100.0
2022_17_CLE_WAS,2022,17,2023-01-01,CLE,24.0,WAS,10.0,-14.0,1.0,106.0,-117.0,-101.0,-110.0
2022_17_SF_LV,2022,17,2023-01-01,SF,37.0,LV,34.0,-3.0,-10.0,-453.0,371.0,-103.0,-107.0
2022_17_NYJ_SEA,2022,17,2023-01-01,NYJ,6.0,SEA,23.0,17.0,-1.0,-113.0,102.0,-105.0,-105.0
2022_17_MIN_GB,2022,17,2023-01-01,MIN,17.0,GB,41.0,24.0,3.0,155.0,-173.0,106.0,-117.0
2022_17_LA_LAC,2022,17,2023-01-01,LA,10.0,LAC,31.0,21.0,6.5,244.0,-283.0,-102.0,-108.0
2022_17_PIT_BAL,2022,17,2023-01-01,PIT,16.0,BAL,13.0,-3.0,1.0,110.0,-121.0,102.0,-113.0
2022_18_KC_LV,2022,18,2023-01-07,KC,31.0,LV,13.0,-18.0,-9.0,-407.0,338.0,-105.0,-105.0
2022_18_TEN_JAX,2022,18,2023-01-07,TEN,16.0,JAX,20.0,4.0,6.0,227.0,-260.0,-106.0,-104.0
2022_18_TB_ATL,2022,18,2023-01-08,TB,17.0,ATL,30.0,13.0,6.0,207.0,-235.0,-110.0,100.0
2022_18_NE_BUF,2022,18,2023-01-08,NE,23.0,BUF,35.0,12.0,8.0,314.0,-373.0,104.0,-115.0
2022_18_MIN_CHI,2022,18,2023-01-08,MIN,29.0,CHI,13.0,-16.0,-6.5,-260.0,227.0,-104.0,-106.0
2022_18_BAL_CIN,2022,18,2023-01-08,BAL,16.0,CIN,27.0,11.0,11.0,474.0,-603.0,105.0,-116.0
2022_18_HOU_IND,2022,18,2023-01-08,HOU,32.0,IND,31.0,-1.0,3.0,128.0,-142.0,-119.0,108.0
2022_18_NYJ_MIA,2022,18,2023-01-08,NYJ,6.0,MIA,11.0,5.0,3.5,178.0,-200.0,-103.0,-107.0
2022_18_CAR_NO,2022,18,2023-01-08,CAR,10.0,NO,7.0,-3.0,3.5,160.0,-179.0,-114.0,103.0
2022_18_CLE_PIT,2022,18,2023-01-08,CLE,14.0,PIT,28.0,14.0,2.5,128.0,-142.0,-101.0,-109.0
2022_18_LAC_DEN,2022,18,2023-01-08,LAC,28.0,DEN,31.0,3.0,6.0,222.0,-254.0,-104.0,-106.0
2022_18_NYG_PHI,2022,18,2023-01-08,NYG,16.0,PHI,22.0,6.0,16.5,858.0,-1252.0,-103.0,-107.0
2022_18_LA_SEA,2022,18,2023-01-08,LA,16.0,SEA,19.0,3.0,5.5,198.0,-224.0,-112.0,102.0
2022_18_ARI_SF,2022,18,2023-01-08,ARI,13.0,SF,38.0,25.0,14.0,753.0,-1061.0,100.0,-111.0
2022_18_DAL_WAS,2022,18,2023-01-08,DAL,6.0,WAS,26.0,20.0,-7.5,-320.0,274.0,-100.0,-110.0
2022_18_DET_GB,2022,18,2023-01-08,DET,20.0,GB,16.0,-4.0,5.5,237.0,-273.0,-110.0,-100.0
2023_01_DET_KC,2023,1,2023-09-07,DET,21.0,KC,20.0,-1.0,4.0,164.0,-198.0,-110.0,-110.0
2023_01_CAR_ATL,2023,1,2023-09-10,CAR,10.0,ATL,24.0,14.0,3.5,160.0,-192.0,-108.0,-112.0
2023_01_HOU_BAL,2023,1,2023-09-10,HOU,9.0,BAL,25.0,16.0,9.5,380.0,-500.0,-110.0,-110.0
2023_01_CIN_CLE,2023,1,2023-09-10,CIN,3.0,CLE,24.0,21.0,-1.0,-112.0,-108.0,-105.0,-115.0
2023_01_JAX_IND,2023,1,2023-09-10,JAX,31.0,IND,21.0,-10.0,-4.0,-205.0,170.0,-108.0,-112.0
2023_01_TB_MIN,2023,1,2023-09-10,TB,20.0,MIN,17.0,-3.0,4.0,170.0,-205.0,-110.0,-110.0
2023_01_TEN_NO,2023,1,2023-09-10,TEN,15.0,NO,16.0,1.0,3.0,124.0,-148.0,-118.0,-102.0
2023_01_SF_PIT,2023,1,2023-09-10,SF,30.0,PIT,7.0,-23.0,-1.5,-120.0,100.0,-108.0,-112.0
2023_01_ARI_WAS,2023,1,2023-09-10,ARI,16.0,WAS,20.0,4.0,7.0,270.0,-340.0,-108.0,-112.0
2023_01_GB_CHI,2023,1,2023-09-10,GB,38.0,CHI,20.0,-18.0,1.0,-102.0,-118.0,-110.0,-110.0
2023_01_LV_DEN,2023,1,2023-09-10,LV,17.0,DEN,16.0,-1.0,3.0,136.0,-162.0,-105.0,-115.0
2023_01_MIA_LAC,2023,1,2023-09-10,MIA,36.0,LAC,34.0,-2.0,3.0,136.0,-162.0,-110.0,-110.0
2023_01_PHI_NE,2023,1,2023-09-10,PHI,25.0,NE,20.0,-5.0,-3.5,-185.0,154.0,-110.0,-110.0
2023_01_LA_SEA,2023,1,2023-09-10,LA,30.0,SEA,13.0,-17.0,4.5,180.0,-218.0,-110.0,-110.0
2023_01_DAL_NYG,2023,1,2023-09-10,DAL,40.0,NYG,0.0,-40.0,-3.5,-170.0,142.0,100.0,-120.0
2023_01_BUF_NYJ,2023,1,2023-09-11,BUF,16.0,NYJ,22.0,6.0,-2.5,-135.0,114.0,-110.0,-110.0
2023_02_MIN_PHI,2023,2,2023-09-14,MIN,28.0,PHI,34.0,6.0,6.0,195.0,-238.0,-110.0,-110.0
2023_02_GB_ATL,2023,2,2023-09-17,GB,24.0,ATL,25.0,1.0,3.0,124.0,-148.0,-115.0,-105.0
2023_02_LV_BUF,2023,2,2023-09-17,LV,10.0,BUF,38.0,28.0,7.5,280.0,-355.0,-110.0,-110.0
2023_02_BAL_CIN,2023,2,2023-09-17,BAL,27.0,CIN,24.0,-3.0,3.5,145.0,-175.0,-118.0,-102.0
2023_02_SEA_DET,2023,2,2023-09-17,SEA,37.0,DET,31.0,-6.0,4.5,180.0,-218.0,-110.0,-110.0
2023_02_IND_HOU,2023,2,2023-09-17,IND,31.0,HOU,20.0,-11.0,-1.0,-110.0,-110.0,-105.0,-115.0
2023_02_KC_JAX,2023,2,2023-09-17,KC,17.0,JAX,9.0,-8.0,-3.5,-170.0,142.0,-102.0,-118.0
2023_02_CHI_TB,2023,2,2023-09-17,CHI,17.0,TB,27.0,10.0,2.5,114.0,-135.0,-110.0,-110.0
2023_02_LAC_TEN,2023,2,2023-09-17,LAC,24.0,TEN,27.0,3.0,-2.5,-142.0,120.0,-118.0,-102.0
2023_02_NYG_ARI,2023,2,2023-09-17,NYG,31.0,ARI,28.0,-3.0,-5.0,-225.0,185.0,-110.0,-110.0
2023_02_SF_LA,2023,2,2023-09-17,SF,30.0,LA,23.0,-7.0,-7.5,-340.0,270.0,-105.0,-115.0
2023_02_NYJ_DAL,2023,2,2023-09-17,NYJ,10.0,DAL,30.0,20.0,8.5,300.0,-380.0,-110.0,-110.0
2023_02_WAS_DEN,2023,2,2023-09-17,WAS,35.0,DEN,33.0,-2.0,4.0,164.0,-198.0,-110.0,-110.0
2023_02_MIA_NE,2023,2,2023-09-17,MIA,24.0,NE,17.0,-7.0,-2.0,-130.0,110.0,-112.0,-108.0
2023_02_NO_CAR,2023,2,2023-09-18,NO,20.0,CAR,17.0,-3.0,-3.0,-175.0,145.0,-118.0,-102.0
2023_02_CLE_PIT,2023,2,2023-09-18,CLE,22.0,PIT,26.0,4.0,-2.5,-148.0,124.0,-115.0,-105.0
2023_03_NYG_SF,2023,3,2023-09-21,NYG,12.0,SF,30.0,18.0,10.5,400.0,-535.0,-105.0,-115.0
2023_03_IND_BAL,2023,3,2023-09-24,IND,22.0,BAL,19.0,-3.0,7.5,300.0,-380.0,-110.0,-110.0
2023_03_TEN_CLE,2023,3,2023-09-24,TEN,3.0,CLE,27.0,24.0,3.5,154.0,-185.0,-110.0,-110.0
2023_03_ATL_DET,2023,3,2023-09-24,ATL,6.0,DET,20.0,14.0,3.0,140.0,-166.0,100.0,-120.0
2023_03_NO_GB,2023,3,2023-09-24,NO,17.0,GB,18.0,1.0,-1.5,-125.0,105.0,-110.0,-110.0
2023_03_HOU_JAX,2023,3,2023-09-24,HOU,37.0,JAX,17.0,-20.0,7.5,300.0,-380.0,-110.0,-110.0
2023_03_DEN_MIA,2023,3,2023-09-24,DEN,20.0,MIA,70.0,50.0,6.0,205.0,-250.0,-110.0,-110.0
2023_03_LAC_MIN,2023,3,2023-09-24,LAC,28.0,MIN,24.0,-4.0,1.0,-110.0,-110.0,-115.0,-105.0
2023_03_NE_NYJ,2023,3,2023-09-24,NE,15.0,NYJ,10.0,-5.0,-2.5,-142.0,120.0,-112.0,-108.0
2023_03_BUF_WAS,2023,3,2023-09-24,BUF,37.0,WAS,3.0,-34.0,-5.5,-245.0,200.0,-115.0,-105.0
2023_03_CAR_SEA,2023,3,2023-09-24,CAR,27.0,SEA,37.0,10.0,5.0,185.0,-225.0,-110.0,-110.0
2023_03_DAL_ARI,2023,3,2023-09-24,DAL,16.0,ARI,28.0,12.0,-11.5,-650.0,470.0,-110.0,-110.0
2023_03_CHI_KC,2023,3,2023-09-24,CHI,10.0,KC,41.0,31.0,13.0,525.0,-750.0,-110.0,-110.0
2023_03_PIT_LV,2023,3,2023-09-24,PIT,23.0,LV,18.0,-5.0,3.0,124.0,-148.0,-110.0,-110.0
2023_03_PHI_TB,2023,3,2023-09-25,PHI,25.0,TB,11.0,-14.0,-6.0,-258.0,210.0,-110.0,-110.0
2023_03_LA_CIN,2023,3,2023-09-25,LA,16.0,CIN,19.0,3.0,3.0,136.0,-162.0,100.0,-120.0
2023_04_DET_GB,2023,4,2023-09-28,DET,34.0,GB,20.0,-14.0,-2.5,-142.0,120.0,-118.0,-102.0
2023_04_ATL_JAX,2023,4,2023-10-01,ATL,7.0,JAX,23.0,16.0,3.5,154.0,-185.0,-110.0,-110.0
2023_04_MIA_BUF,2023,4,2023-10-01,MIA,20.0,BUF,48.0,28.0,2.5,120.0,-142.0,100.0,-120.0
2023_04_MIN_CAR,2023,4,2023-10-01,MIN,21.0,CAR,13.0,-8.0,-4.5,-225.0,185.0,-112.0,-108.0
2023_04_DEN_CHI,2023,4,2023-10-01,DEN,31.0,CHI,28.0,-3.0,-3.0,-162.0,136.0,-112.0,-108.0
2023_04_BAL_CLE,2023,4,2023-10-01,BAL,28.0,CLE,3.0,-25.0,-2.0,-135.0,114.0,-110.0,-110.0
2023_04_PIT_HOU,2023,4,2023-10-01,PIT,6.0,HOU,30.0,24.0,-3.0,-162.0,136.0,-110.0,-110.0
2023_04_LA_IND,2023,4,2023-10-01,LA,29.0,IND,23.0,-6.0,-1.0,-115.0,-105.0,-110.0,-110.0
2023_04_TB_NO,2023,4,2023-10-01,TB,26.0,NO,9.0,-17.0,4.0,170.0,-205.0,-110.0,-110.0
2023_04_WAS_PHI,2023,4,2023-10-01,WAS,31.0,PHI,34.0,3.0,9.5,350.0,-455.0,-110.0,-110.0
2023_04_CIN_TEN,2023,4,2023-10-01,CIN,3.0,TEN,27.0,24.0,-2.5,-162.0,136.0,-120.0,100.0
2023_04_LV_LAC,2023,4,2023-10-01,LV,17.0,LAC,24.0,7.0,7.0,250.0,-310.0,-115.0,-105.0
2023_04_NE_DAL,2023,4,2023-10-01,NE,3.0,DAL,38.0,35.0,6.5,230.0,-285.0,-108.0,-112.0
2023_04_ARI_SF,2023,4,2023-10-01,ARI,16.0,SF,35.0,19.0,15.0,700.0,-1100.0,-108.0,-112.0
2023_04_KC_NYJ,2023,4,2023-10-01,KC,23.0,NYJ,20.0,-3.0,-9.5,-485.0,370.0,-110.0,-110.0
2023_04_SEA_NYG,2023,4,2023-10-02,SEA,24.0,NYG,3.0,-21.0,-2.5,-142.0,120.0,-115.0,-105.0
2023_05_CHI_WAS,2023,5,2023-10-05,CHI,40.0,WAS,20.0,-20.0,6.0,210.0,-258.0,-110.0,-110.0
2023_05_JAX_BUF,2023,5,2023-10-08,JAX,25.0,BUF,20.0,-5.0,5.5,205.0,-250.0,-110.0,-110.0
2023_05_HOU_ATL,2023,5,2023-10-08,HOU,19.0,ATL,21.0,2.0,2.5,120.0,-142.0,-110.0,-110.0
2023_05_CAR_DET,2023,5,2023-10-08,CAR,24.0,DET,42.0,18.0,9.5,350.0,-455.0,-110.0,-110.0
2023_05_TEN_IND,2023,5,2023-10-08,TEN,16.0,IND,23.0,7.0,-2.5,-142.0,120.0,-110.0,-110.0
2023_05_NYG_MIA,2023,5,2023-10-08,NYG,16.0,MIA,31.0,15.0,12.5,525.0,-750.0,-110.0,-110.0
2023_05_NO_NE,2023,5,2023-10-08,NO,34.0,NE,0.0,-34.0,2.5,114.0,-135.0,-110.0,-110.0
2023_05_BAL_PIT,2023,5,2023-10-08,BAL,10.0,PIT,17.0,7.0,-4.5,-230.0,190.0,-112.0,-108.0
2023_05_CIN_ARI,2023,5,2023-10-08,CIN,34.0,ARI,20.0,-14.0,-3.0,-170.0,142.0,-120.0,100.0
2023_05_PHI_LA,2023,5,2023-10-08,PHI,23.0,LA,14.0,-9.0,-3.5,-192.0,160.0,-110.0,-110.0
2023_05_NYJ_DEN,2023,5,2023-10-08,NYJ,31.0,DEN,21.0,-10.0,2.5,114.0,-135.0,-110.0,-110.0
2023_05_KC_MIN,2023,5,2023-10-08,KC,27.0,MIN,20.0,-7.0,-3.5,-180.0,150.0,-105.0,-115.0
